id,timestamp,mac,rssi,mac_pai
14344,2025-10-26 23:41:21,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14345,2025-10-26 23:41:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14346,2025-10-26 23:42:50,40:4c:ca:5d:f3:b8,-59,null
14347,2025-10-26 23:46:21,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14348,2025-10-26 23:46:42,40:4c:ca:5d:ec:4c,-82,40:4c:ca:5e:09:2d
14349,2025-10-26 23:46:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14350,2025-10-26 23:46:59,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14351,2025-10-26 23:47:50,40:4c:ca:5d:f3:b8,-58,null
14352,2025-10-26 23:51:25,40:4c:ca:5d:ec:4c,-66,null
14353,2025-10-26 23:51:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14354,2025-10-26 23:52:50,40:4c:ca:5d:f3:b8,-58,null
14355,2025-10-26 23:55:41,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14356,2025-10-26 23:56:08,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14357,2025-10-26 23:56:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14358,2025-10-26 23:57:26,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14359,2025-10-26 23:57:50,40:4c:ca:5d:f3:b8,-58,null
14360,2025-10-27 00:01:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14361,2025-10-27 00:02:11,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14362,2025-10-27 00:02:50,40:4c:ca:5d:f3:b8,-58,null
14363,2025-10-27 00:02:55,40:4c:ca:5d:ec:4c,-82,40:4c:ca:5e:09:2d
14364,2025-10-27 00:04:39,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14365,2025-10-27 00:06:30,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14366,2025-10-27 00:06:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14367,2025-10-27 00:07:50,40:4c:ca:5d:f3:b8,-58,null
14368,2025-10-27 00:08:14,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14369,2025-10-27 00:08:43,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14370,2025-10-27 00:10:00,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14371,2025-10-27 00:11:07,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14372,2025-10-27 00:11:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14373,2025-10-27 00:11:48,40:4c:ca:5d:ec:4c,-65,null
14374,2025-10-27 00:12:50,40:4c:ca:5d:f3:b8,-51,null
14375,2025-10-27 00:13:38,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14376,2025-10-27 00:13:55,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14377,2025-10-27 00:14:35,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14378,2025-10-27 00:14:48,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14379,2025-10-27 00:15:05,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14380,2025-10-27 00:15:21,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14381,2025-10-27 00:15:51,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14382,2025-10-27 00:16:07,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14383,2025-10-27 00:16:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14384,2025-10-27 00:16:48,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14385,2025-10-27 00:17:50,40:4c:ca:5d:f3:b8,-59,null
14386,2025-10-27 00:18:13,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14387,2025-10-27 00:20:04,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14388,2025-10-27 00:21:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14389,2025-10-27 00:22:29,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14390,2025-10-27 00:22:50,40:4c:ca:5d:f3:b8,-58,null
14391,2025-10-27 00:24:31,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14392,2025-10-27 00:25:10,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14393,2025-10-27 00:26:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14394,2025-10-27 00:27:50,40:4c:ca:5d:f3:b8,-59,null
14395,2025-10-27 00:27:55,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14396,2025-10-27 00:28:07,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14397,2025-10-27 00:30:04,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14398,2025-10-27 00:31:09,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14399,2025-10-27 00:31:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
